YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2019,BUICK,REGAL SPORTBACK,CONNECTIVITY,BUILT-IN WI-FI HOTSPOT,"Stay connected to your world, even when you’re on the go, with your vehicle’s available built-in Wi-Fi hotspot†. It offers a fast and reliable connection and supports up to seven devices so your passengers can stream, surf and post at 4G LTE speed.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/connectivity/01-images/2019-regal-sportback-feat-conn-wifi-19BURE00055.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,CONNECTIVITY,WIRELESS CHARGING,Available wireless charging† helps keep your smartphone powered and your cabin clutter-free. Simply place your compatible device inside the slot in the center console and let your phone recharge.,/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/connectivity/01-images/2019-regal-sportback-feat-conn-wireless-charging-charging-video.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,CONNECTIVITY,APPLE CARPLAYTM COMPATIBILITY,"With Apple CarPlayTM compatibility†, you can access Apple MusicTM and Apple Maps, make phone calls, send messages and more, all through your Regal Sportback luxury sedan’s touch-screen or with your voice through Siri.®",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/connectivity/02-images/2019-regal-sportback-feat-conn-apple-carplay-19BURE00020.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,CONNECTIVITY,ANDROID AUTO,"Android AutoTM compatibility† connects your compatible smartphone so you can get directions using Google Maps, listen to music via Google Play Music and enjoy other features — all while keeping your eyes on the road ahead.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/connectivity/02-images/2019-regal-sportback-feat-conn-android-auto-20BURE00068.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,CONNECTIVITY,BOSE PREMIUM AUDIO,"The available eight-speaker Bose® premium audio system emits clean, crisp audio throughout the Regal Sportback interior.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/connectivity/01-images/2019-regal-sportback-feat-conn-audio-19BURE00150.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,CONNECTIVITY,MYBUICK APP,"The available myBuick app† lets you perform a number of vehicle functions right from your mobile device. Remotely start and stop† your engine, lock and unlock your doors, check your tire pressure† and get real-time diagnostics from almost anywhere.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/connectivity/02-images/2019-regal-sportback-feat-conn-mybuick-app-19BURE00025.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,CONNECTIVITY,BUICK CONNECTED SERVICES,"Buick now offers three ways to connect your vehicle. You decide which services are right for you. Get Connected Access† with 10 years of standard connectivity, which enables services such as Buick Smart Driver† and Vehicle Diagnostics† at no additional cost. Add either the Remote Access Plan† or Unlimited Access Plan† to connect to more available features, such as remote vehicle start† and unlimited 4G LTE Wi-Fi† data.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/connectivity/01-images/743-2015-onstar-lowece-141255-rgb.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,PERFORMANCE,INTELLIGENT ALL-WHEEL DRIVE,"To help maximize traction, available intelligent All-Wheel Drive with active twin clutch sends power to the wheel(s) with the most grip in slippery weather conditions and helps improve cornering and acceleration on dry roads.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/performance/01-images/2019-regal-sportback-feat-perf-awd-video.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,PERFORMANCE,FIVE-LINK REAR SUSPENSION,The available five-link rear suspension balances agile handling with ride smoothness and quietness to help ensure excellent driving performance every time you take the wheel.,/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/performance/01-images/2019-regal-sportback-feat-perf-suspension-19BURE00060%20.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,PERFORMANCE,2.0L TURBO ENGINE,The 2.0L 4-cylinder direct-injected turbocharged engine delivers an impressive 250 HP without compromising on efficiency†.,/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/performance/01-images/2019-regal-sportback-feat-perf-engine-19BURE00073.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,PERFORMANCE,ADVANCED TRANSMISSIONS,"Regal Sportback treats you to smooth, responsive drives with its two advanced transmission offerings. Front-Wheel Drive models come with a standard 9-speed automatic, while All-Wheel Drive models feature an 8-speed automatic.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/performance/01-images/2019-regal-sportback-feat-perf-transmission-19BURE00074.jpg?imwidth=960
2019,BUICK,REGAL SPORTBACK,PERFORMANCE,AUTO-LEVELING TECHNOLOGY,The available advanced LED headlamps feature an auto-leveling technology that helps you maintain continuous visibility when driving on uneven roads.,/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-sportback/features/performance/01-images/2019-regal-sportback-feat-perf-auto-leveling-19BURE00034.jpg?imwidth=960
2019,BUICK,REGAL GS,,INTERACTIVE DRIVE CONTROL,"Tailor your vehicle’s steering response, suspension and other driving dynamics based on road conditions — or your mood — with three interactive drive control settings: Touring, Sport and GS.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-drive-control-19BURE00211.jpg?imwidth=960
2019,BUICK,REGAL GS,,3.6L V6 ENGINE,"Regal GS comes standard with the robust power and torque of a 3.6L 310-HP V6 engine, and a 9-speed automatic transmission that enables thrilling, responsive drives.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-engine-19BURE00085.jpg?imwidth=960
2019,BUICK,REGAL GS,,FRONT-PERFORMANCE SEATS,"The GS-exclusive racing-inspired seats are massaging, heated and ventilated, and feature electronically adjustable lumbar and thigh support bolsters to help you customize your command of the cockpit.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-interior-a-19BURE00012.jpg?imwidth=960
2019,BUICK,REGAL GS,,SPORTBACK OPENING,"Discreetly integrated into the GS design is an innovative rear sportback opening. Wide, deep and spacious, the opening can accommodate cargo in various shapes and sizes — especially when the rear seats are folded.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-sportback-opening-19BURE00067.jpg?imwidth=960
2019,BUICK,REGAL GS,,LOOKS TO THRILL,"From exclusive 19"" wheels to a Sport mesh grille with Piano Black finish, every GS detail is an expression of its exhilarating driving performance. Distinctive lower rocker panels, front air scoops accented in brushed satin and a rear spoiler further enhance its sport car persona.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-exterior-a-19BURE00006.jpg?imwidth=960
2019,BUICK,REGAL GS,,INTELLIGENT ALL-WHEEL DRIVE,"To help maximize traction, intelligent All-Wheel Drive with active twin clutch sends power to the wheel(s) with the most grip in slippery weather conditions and helps improve cornering and acceleration on dry roads.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-awd-19BURE00084.jpg?imwidth=960
2019,BUICK,REGAL GS,,RECONFIGURABLE PERFORMANCE CLUSTER,"Customize your view of important vehicle information, such as speed, fuel level and Navigation†, with the 8"" diagonal reconfigurable performance cluster.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-performance-19BURE00042.jpg?imwidth=960
2019,BUICK,REGAL GS,,DRIVER-CENTRIC TECHNOLOGY,"From an available multicolor Head-Up Display to an available built-in 4G LTE Wi-Fi® hotspot†, the Regal GS performance sedan keeps you up to speed with a full suite of driver-centric technologies.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-connectivity-19BURE00089.jpg?imwidth=960
2019,BUICK,REGAL GS,,BREMBO BRAKES,"Regal GS offers stopping power that’s just as impressive as its heart-racing performance, thanks to Brembo® front brakes with dual-piston front calipers.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-gs/overview/01-images/2019-regal-gs-mov-brakes-19BURE00007.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,SIGNATURE GRILLE,"With its intricate texture, Black Ice finish and three-dimensional chrome wings, the exclusive Avenir grille brings luxury to the forefront of Enclave Avenir.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-signature-grille-19BUEN00094.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,CAPTIVATING WHEELS,"Exclusive 20"" aluminum wheels with Pearl Nickel finish are luxury in motion, giving Enclave Avenir an alluring presence on the road.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-captivating-wheels-19BUEN00073.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,THREE ROWS OF LUXURY SEATING,Step inside the spacious Chestnut or Ebony-themed interior and revel in the soft touch of crafted leather-appointed first- and second-row seating.,/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-luxury-seating-19BUEN00095.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,WOOD-TONED ACCENTS,"From the front doors to the center stack, meticulously crafted wood-toned trim accentuates the Enclave Avenir cabin.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-accents-19BUEN00096.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,PREMIUM MATERIALS,"Enclave Avenir welcomes you into an environment of supple, sweeping surfaces, where each tone and texture conveys the highest level of refinement.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-premium-materials-19BUEN00077.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,WIRELESS CHARGING,The details that give Enclave Avenir its elevated status are evident the moment you discover modern amenities like a standard wireless charging† pad.,/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-swireless-charging-19BUEN00061.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,AVENIR SIGNATURE,"The Avenir signature is tastefully inscribed on both front doors, letting passengers know that a first-class experience awaits.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-signature-19BUEN00026.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,ADVANCED SUSPENSION,"The available Continuously Variable Real-Time Damping suspension system helps enhance your control of the vehicle and deliver a smooth, confident ride.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-mov-advanced-suspention-19BUEN00005.jpg?imwidth=960
2019,BUICK,ENCLAVE AVENIR,,MOVE WITH CONFIDENCE,"Stay alert with a suite of available advanced safety and driver assist technologies,† such as Rear Cross Traffic Alert† and Lane Change Alert with Side Blind Zone Alert.†",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/enclave-avenir/overview/01-images/2019-enclave-avenir-safety-rearx-GMBE19IN500H.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,"THE DRIVER’S CAR, ELEVATED TO A HIGHER STANDARD","The First-Ever Regal Avenir enhances the superbly designed Regal Sportback with sharp, sophisticated styling cues that confirm it was crafted to a higher caliber.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-higher-standard-video.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,QUILT-STITCHED SEATING,Distinctive quilt-stitched leather-appointed seats with contrasting French seam stitching exude richness and refinement. Available in Ebony or Avenir-exclusive Whisper Beige.,/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-seating-19BURE00225.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,HUSHED INTERIOR,"Settle into a cabin where conversations can flourish, thanks to QuietTuningTM technology designed to help reduce, block and absorb unwanted road noises.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-quiettuning-video.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,FIRST CLASS SEATING,"The Regal Avenir offers spacious, premium crafted seating for up to five passengers. ",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-feat-int-seating-and-cargo-19BUEN00250.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,SIGNATURE GRILLE,"With its intricate texture, Black Ice finish and mesh background featuring Buick’s signature tricolor insignia, the exclusive Avenir grille makes a confident statement wherever it goes.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-grille-19BURE00226.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,UNIQUE WHEELS,"Avenir-exclusive 19"" aluminum wheels with Pearl Nickel finish masterfully blend style and function, and pair perfectly with this luxury sedan’s sleek, athletic profile.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-wheels-19BURE00227.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,SPORTBACK OPENING,"Discreetly integrated into the design is an innovative rear sportback opening. Wide, deep and spacious, the opening can accommodate cargo in various shapes and sizes — especially when the rear seats are folded down.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-sportback-opening-video.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,BRILLIANT HEADLAMPS,LED headlamps feature auto-level and cornering lamp technologies to enhance visibility when turning or driving on uneven roads.,/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-headlamps-19BURE00235.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,REFINED PERFORMANCE,"Your driving performance will feel as refined as the vehicle itself, thanks to a 2.0L, 250-hp Turbo engine and a remarkably smooth 9-speed automatic transmission.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-performance-19BURE00240.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,INNOVATIVE TECHNOLOGIES,"A Bose® premium eight-speaker sound system, wireless smartphone charging,† built-in Navigation† and other standard amenities help you make the most of every drive.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-technologies-19BURE00229.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,SOPHISTICATED SAFETY,"Whether you’re changing lanes or backing out of a parking spot, Regal Avenir helps you stay safe with its standard suite of active safety technologies.†",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-safety-19BURE00220.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,AVENIR SIGNATURE,"The Avenir signature is tastefully embossed on both front doors and within the interior, letting passengers know that a first-class experience awaits.",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-avenir-mov-signature-19BURE00239.jpg?imwidth=960
2019,BUICK,REGAL AVENIR,,COMPREHENSIVE SAFETY FEATURES,"Anticipate the unpredictable with the help of available advanced safety and driver assist technologies,† such as Rear Cross Traffic Alert† and Lane Change Alert with Side Blind Zone Alert.†",/content/dam/buick/na/us/en/index/vehicles/2019/cars/regal-avenir/overview/01-image/2019-regal-aveir-mov-safety-GMBR19INN00H.jpg?imwidth=960
2019,BUICK,ENVISION,INTERIOR,VERSATILE CARGO SPACE,"With the rear seats up, Envision can accommodate smaller cargo with its 26.9 cu.ft.† of space. And with the second-row seats folded down, Envision offers 57.3 cu. ft.† of space.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/envision/features/interior/01-images/2019-envision-feat-int-seating-and-cargo-19BUEN00091.jpg?imwidth=960
2019,BUICK,ENVISION,INTERIOR,60/40 FLEXIBILITY,"For moreversatility, Envision’s 60/40 fold-flat rear seats offer the flexibility to accommodate a variety of cargo and passenger configurations.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/envision/features/interior/01-images/2019-envision-feat-int-seating-and-cargo-19BUEN00092.jpg?imwidth=960
2019,BUICK,ENVISION,INTERIOR,FOLD-FLAT REAR SEATS,"For drives that call for more cargo, you can fold Envision's second-row seats before entering—all thanks to its convenient release handles on both sides of the cargo area.",/content/dam/buick/na/us/en/index/vehicles/2019/crossovers-suvs/envision/features/interior/01-images/2019-envision-feat-int-seating-and-cargo-19BUEN00093.jpg?imwidth=960
